859;3539509;Pitangueiras;SP;39719;/wiki/Pitangueiras_(S%C3%A3o_Paulo)
860;2411205;Santa Cruz;RN;39674;/wiki/Santa_Cruz_(Rio_Grande_do_Norte)
861;1100452;Buritis;RO;39654;/wiki/Buritis_(Rond%C3%B4nia)
862;1508084;Tucumã;PA;39602;/wiki/Tucum%C3%A3_(Par%C3%A1)
863;1300300;Autazes;AM;39565;/wiki/Autazes
864;2925204;Pojuca;BA;39519;/wiki/Pojuca
865;3541505;Presidente Venceslau;SP;39516;/wiki/Presidente_Venceslau
866;3145901;Ouro Branco;MG;39500;/wiki/Ouro_Branco_(Minas_Gerais)
867;3170800;Várzea da Palma;MG;39493;/wiki/V%C3%A1rzea_da_Palma
868;4316402;Rosário do Sul;RS;39422;/wiki/Ros%C3%A1rio_do_Sul
869;5000609;Amambai;MS;39396;/wiki/Amambai
870;4111803;Jacarezinho;PR;39378;/wiki/Jacarezinho
871;1303908;São Paulo de Olivença;AM;39299;/wiki/S%C3%A3o_Paulo_de_Oliven%C3%A7a
872;3134400;Iturama;MG;39263;/wiki/Iturama
873;2108207;Pedreiras;MA;39229;/wiki/Pedreiras_(Maranh%C3%A3o)
874;1500305;Afuá;PA;39218;/wiki/Afu%C3%A1
875;2205508;José de Freitas;PI;39208;/wiki/Jos%C3%A9_de_Freitas
876;2602209;Bom Jardim;PE;39184;/wiki/Bom_Jardim_(Pernambuco)
877;3135050;Jaíba;MG;38909;/wiki/Ja%C3%ADba
878;1503200;Igarapé-Açu;PA;38807;/wiki/Igarap%C3%A9-A%C3%A7u
879;2207900;Pedro II;PI;38742;/wiki/Pedro_II_(Piau%C3%AD)
880;2308005;Massapê;CE;38737;/wiki/Massap%C3%AA
881;4321501;Torres;RS;38732;/wiki/Torres_(Rio_Grande_do_Sul)
882;3304805;São Fidélis;RJ;38669;/wiki/S%C3%A3o_Fid%C3%A9lis
883;5219308;Santa Helena de Goiás;GO;38648;/wiki/Santa_Helena_de_Goi%C3%A1s
884;5103254;Colniza;MT;38582;/wiki/Colniza
885;3203320;Marataízes;ES;38499;/wiki/Marata%C3%ADzes
886;2108306;Penalva;MA;38470;/wiki/Penalva
887;4306601;Dom Pedrito;RS;38461;/wiki/Dom_Pedrito
888;4218004;Tijucas;SC;38407;/wiki/Tijucas
889;2600708;Aliança;PE;38386;/wiki/Alian%C3%A7a_(Pernambuco)
890;4315701;Rio Pardo;RS;38275;/wiki/Rio_Pardo
891;2305902;Ipueiras;CE;38166;/wiki/Ipueiras_(Cear%C3%A1)
892;2602001;Bodocó;PE;38146;/wiki/Bodoc%C3%B3
893;2602308;Bonito;PE;38134;/wiki/Bonito_(Pernambuco)
894;4201307;Araquari;SC;38129;/wiki/Araquari
895;2306256;Itaitinga;CE;37980;/wiki/Itaitinga
896;3204708;São Gabriel da Palha;ES;37947;/wiki/S%C3%A3o_Gabriel_da_Palha
897;3152204;Porteirinha;MG;37906;/wiki/Porteirinha
898;1301100;Careiro;AM;37869;/wiki/Careiro
899;2110203;Santa Rita;MA;37855;/wiki/Santa_Rita_(Maranh%C3%A3o)
900;3141108;Matozinhos;MG;37820;/wiki/Matozinhos
901;3112307;Capelinha;MG;37784;/wiki/Capelinha
902;2310704;Pentecoste;CE;37751;/wiki/Pentecoste
903;4310603;Itaqui;RS;37620;/wiki/Itaqui
904;2929305;São Gonçalo dos Campos;BA;37550;/wiki/S%C3%A3o_Gon%C3%A7alo_dos_Campos
905;3201407;Castelo;ES;37534;/wiki/Castelo_(Esp%C3%ADrito_Santo)
906;5007208;Rio Brilhante;MS;37514;/wiki/Rio_Brilhante
907;4216305;São João Batista;SC;37424;/wiki/S%C3%A3o_Jo%C3%A3o_Batista_(Santa_Catarina)
908;1303106;Nova Olinda do Norte;AM;37378;/wiki/Nova_Olinda_do_Norte
909;2928000;Santaluz;BA;37348;/wiki/Santaluz
910;2408300;Nova Cruz;RN;37343;/wiki/Nova_Cruz
911;2600104;Afogados da Ingazeira;PE;37259;/wiki/Afogados_da_Ingazeira
912;2613107;São Caetano;PE;37245;/wiki/S%C3%A3o_Caetano_(Pernambuco)
913;2901007;Amargosa;BA;37241;/wiki/Amargosa
914;2910602;Esplanada;BA;37237;/wiki/Esplanada
915;3500709;Agudos;SP;37214;/wiki/Agudos
916;3521002;Iperó;SP;37133;/wiki/Iper%C3%B3
917;2605103;Custódia;PE;37111;/wiki/Cust%C3%B3dia
918;3300605;Bom Jesus do Itabapoana;RJ;37096;/wiki/Bom_Jesus_do_Itabapoana
919;1502152;Canaã dos Carajás;PA;37085;/wiki/Cana%C3%A3_dos_Caraj%C3%A1s
920;4314803;Portão;RS;37079;/wiki/Port%C3%A3o_(Rio_Grande_do_Sul)
921;4109609;Guaratuba;PR;37067;/wiki/Guaratuba
922;2207009;Oeiras;PI;37029;/wiki/Oeiras_(Piau%C3%AD)
923;3525706;José Bonifácio;SP;37015;/wiki/Jos%C3%A9_Bonif%C3%A1cio_(S%C3%A3o_Paulo)
924;2804508;Nossa Senhora da Glória;SE;36924;/wiki/Nossa_Senhora_da_Gl%C3%B3ria
925;5218300;Posse;GO;36900;/wiki/Posse_(Goi%C3%A1s)
926;4310108;Igrejinha;RS;36899;/wiki/Igrejinha
927;3306206;Vassouras;RJ;36896;/wiki/Vassouras
928;2600401;Água Preta;PE;36771;/wiki/%C3%81gua_Preta
929;3103405;Araçuaí;MG;36708;/wiki/Ara%C3%A7ua%C3%AD
930;1100189;Pimenta Bueno;RO;36660;/wiki/Pimenta_Bueno
931;2611002;Petrolândia;PE;36548;/wiki/Petrol%C3%A2ndia_(Pernambuco)
932;2607653;Itambé;PE;36447;/wiki/Itamb%C3%A9_(Pernambuco)
933;4205506;Fraiburgo;SC;36443;/wiki/Fraiburgo
934;2308401;Missão Velha;CE;36442;/wiki/Miss%C3%A3o_Velha
935;2102101;Brejo;MA;36397;/wiki/Brejo_(Maranh%C3%A3o)
936;3500303;Aguaí;SP;36305;/wiki/Agua%C3%AD
937;1303536;Presidente Figueiredo;AM;36279;/wiki/Presidente_Figueiredo
938;4203600;Campos Novos;SC;36244;/wiki/Campos_Novos
939;4309100;Gramado;RS;36232;/wiki/Gramado
940;3125101;Extrema;MG;36225;/wiki/Extrema
941;3502507;Aparecida;SP;36157;/wiki/Aparecida_(S%C3%A3o_Paulo)
942;3505302;Barra Bonita;SP;36126;/wiki/Barra_Bonita_(S%C3%A3o_Paulo)
943;3305000;São João da Barra;RJ;36102;/wiki/S%C3%A3o_Jo%C3%A3o_da_Barra
944;2917003;Itiúba;BA;36089;/wiki/Iti%C3%BAba
945;1100155;Ouro Preto do Oeste;RO;36035;/wiki/Ouro_Preto_do_Oeste
946;2614105;Sertânia;PE;35907;/wiki/Sert%C3%A2nia
947;2401008;Apodi;RN;35845;/wiki/Apodi
948;5104104;Guarantã do Norte;MT;35816;/wiki/Guarant%C3%A3_do_Norte
949;1702208;Araguatins;TO;35761;/wiki/Araguatins
950;2302107;Baturité;CE;35750;/wiki/Baturit%C3%A9
951;3550407;São Pedro;SP;35653;/wiki/S%C3%A3o_Pedro_(S%C3%A3o_Paulo)
952;2112407;Turiaçu;MA;35604;/wiki/Turia%C3%A7u
953;2916500;Itapicuru;BA;35576;/wiki/Itapicuru_(Bahia)
954;4114807;Marialva;PR;35496;/wiki/Marialva_(Paran%C3%A1)
955;3162104;São Gotardo;MG;35469;/wiki/S%C3%A3o_Gotardo_(Minas_Gerais)
956;1705508;Colinas do Tocantins;TO;35424;/wiki/Colinas_do_Tocantins
957;2926400;Riacho de Santana;BA;35421;/wiki/Riacho_de_Santana_(Bahia)
958;2921708;Morro do Chapéu;BA;35413;/wiki/Morro_do_Chap%C3%A9u
959;4213609;Porto União;SC;35398;/wiki/Porto_Uni%C3%A3o
960;3101508;Além Paraíba;MG;35362;/wiki/Al%C3%A9m_Para%C3%ADba
961;5102637;Campo Novo do Parecis;MT;35360;/wiki/Campo_Novo_do_Parecis
962;2905800;Camamu;BA;35316;/wiki/Camamu
963;3513108;Cravinhos;SP;35292;/wiki/Cravinhos
964;1301407;Eirunepé;AM;35273;/wiki/Eirunep%C3%A9
965;3505203;Bariri;SP;35264;/wiki/Bariri
966;3544004;Rio das Pedras;SP;35228;/wiki/Rio_das_Pedras
967;2706901;Pilar;AL;35111;/wiki/Pilar_(Alagoas)
968;3519303;Ibaté;SP;35104;/wiki/Ibat%C3%A9
969;2310209;Paracuru;CE;35076;/wiki/Paracuru
970;4308607;Garibaldi;RS;35070;/wiki/Garibaldi
971;3500105;Adamantina;SP;35068;/wiki/Adamantina
972;2924405;Pilão Arcado;BA;35048;/wiki/Pil%C3%A3o_Arcado
973;5106422;Peixoto de Azevedo;MT;34976;/wiki/Peixoto_de_Azevedo
974;5105101;Juara;MT;34974;/wiki/Juara
975;3520400;Ilhabela;SP;34970;/wiki/Ilhabela
976;5101704;Barra do Bugres;MT;34966;/wiki/Barra_do_Bugres
977;2405801;João Câmara;RN;34955;/wiki/Jo%C3%A3o_C%C3%A2mara
978;2107803;Parnarama;MA;34907;/wiki/Parnarama
979;4112009;Jaguariaíva;PR;34857;/wiki/Jaguaria%C3%ADva
980;2906808;Cansanção;BA;34834;/wiki/Cansan%C3%A7%C3%A3o
981;2313609;Ubajara;CE;34792;/wiki/Ubajara
982;1200302;Feijó;AC;34780;/wiki/Feij%C3%B3_(Acre)
983;2805406;Poço Redondo;SE;34775;/wiki/Po%C3%A7o_Redondo
984;3132503;Itamarandiba;MG;34735;/wiki/Itamarandiba
985;4115705;Matinhos;PR;34720;/wiki/Matinhos
986;2210607;São Raimundo Nonato;PI;34710;/wiki/S%C3%A3o_Raimundo_Nonato
987;2909901;Curaçá;BA;34700;/wiki/Cura%C3%A7%C3%A1
988;3151503;Piumhi;MG;34691;/wiki/Piumhi
989;2306900;Jaguaribe;CE;34682;/wiki/Jaguaribe
990;3158953;Santana do Paraíso;MG;34663;/wiki/Santana_do_Para%C3%ADso
991;2708501;São Luís do Quitunde;AL;34555;/wiki/S%C3%A3o_Lu%C3%ADs_do_Quitunde
992;1502806;Curralinho;PA;34448;/wiki/Curralinho
993;4114203;Mandaguari;PR;34400;/wiki/Mandaguari
994;2110708;São Domingos do Maranhão;MA;34376;/wiki/S%C3%A3o_Domingos_do_Maranh%C3%A3o
995;3546306;Santa Cruz das Palmeiras;SP;34361;/wiki/Santa_Cruz_das_Palmeiras
996;2803203;Itaporanga d'Ajuda;SE;34356;/wiki/Itaporanga_d%27Ajuda
997;3202801;Itapemirim;ES;34348;/wiki/Itapemirim
998;3128006;Guanhães;MG;34319;/wiki/Guanh%C3%A3es
999;3305752;Tanguá;RJ;34309;/wiki/Tangu%C3%A1
1000;1300706;Boca do Acre;AM;34308;/wiki/Boca_do_Acre
1001;2402204;Canguaretama;RN;34276;/wiki/Canguaretama
1002;2603009;Cabrobó;PE;34221;/wiki/Cabrob%C3%B3
1003;2801306;Capela;SE;34213;/wiki/Capela_(Sergipe)
1004;4122305;Rio Negro;PR;34170;/wiki/Rio_Negro_(Paran%C3%A1)
1005;2708808;São Sebastião;AL;34152;/wiki/S%C3%A3o_Sebasti%C3%A3o_(Alagoas)
1006;3502903;Araçoiaba da Serra;SP;34146;/wiki/Ara%C3%A7oiaba_da_Serra
1007;3168002;Taiobeiras;MG;34132;/wiki/Taiobeiras
1008;4307807;Estrela;RS;34116;/wiki/Estrela_(Rio_Grande_do_Sul)
1009;1500503;Almeirim;PA;34109;/wiki/Almeirim_(Par%C3%A1)
1010;4120903;Quedas do Iguaçu;PR;34103;/wiki/Quedas_do_Igua%C3%A7u
1011;5209101;Goiatuba;GO;34095;/wiki/Goiatuba
1012;2513901;São Bento;PB;34031;/wiki/S%C3%A3o_Bento_(Para%C3%ADba)
1013;2102036;Bom Jesus das Selvas;MA;34028;/wiki/Bom_Jesus_das_Selvas
1014;2613503;São José do Belmonte;PE;33959;/wiki/S%C3%A3o_Jos%C3%A9_do_Belmonte
1015;2613602;São José do Egito;PE;33951;/wiki/S%C3%A3o_Jos%C3%A9_do_Egito
1016;1501956;Cachoeira do Piriá;PA;33900;/wiki/Cachoeira_do_Piri%C3%A1
1017;4117701;Palmeira;PR;33877;/wiki/Palmeira_(Paran%C3%A1)
1018;3201902;Domingos Martins;ES;33850;/wiki/Domingos_Martins_(Esp%C3%ADrito_Santo)
1019;5215603;Padre Bernardo;GO;33835;/wiki/Padre_Bernardo
1020;2608107;João Alfredo;PE;33822;/wiki/Jo%C3%A3o_Alfredo
1021;5220108;São Luís de Montes Belos;GO;33817;/wiki/S%C3%A3o_Lu%C3%ADs_de_Montes_Belos
1022;1502954;Eldorado dos Carajás;PA;33808;/wiki/Eldorado_dos_Caraj%C3%A1s
1023;2106607;Matões;MA;33782;/wiki/Mat%C3%B5es
1024;2206209;Miguel Alves;PI;33760;/wiki/Miguel_Alves
1025;2928901;São Desidério;BA;33742;/wiki/S%C3%A3o_Desid%C3%A9rio
1026;3513702;Descalvado;SP;33718;/wiki/Descalvado
1027;2307007;Jaguaruana;CE;33705;/wiki/Jaguaruana
1028;3146008;Ouro Fino;MG;33639;/wiki/Ouro_Fino
1029;4302808;Caçapava do Sul;RS;33624;/wiki/Ca%C3%A7apava_do_Sul
1030;2917706;Jaguarari;BA;33570;/wiki/Jaguarari
1031;5003306;Coxim;MS;33543;/wiki/Coxim
1032;2904902;Cachoeira;BA;33470;/wiki/Cachoeira_(Bahia)
1033;4318903;São Luiz Gonzaga;RS;33468;/wiki/S%C3%A3o_Luiz_Gonzaga
1034;4202800;Braço do Norte;SC;33450;/wiki/Bra%C3%A7o_do_Norte
1035;4213203;Pomerode;SC;33447;/wiki/Pomerode
1036;5103205;Colíder;MT;33438;/wiki/Col%C3%ADder
1037;2926301;Riachão do Jacuípe;BA;33436;/wiki/Riach%C3%A3o_do_Jacu%C3%ADpe
1038;2106904;Monção;MA;33434;/wiki/Mon%C3%A7%C3%A3o_(Maranh%C3%A3o)
1039;1503101;Gurupá;PA;33376;/wiki/Gurup%C3%A1
1040;4102000;Assis Chateaubriand;PR;33362;/wiki/Assis_Chateaubriand_(Paran%C3%A1)
1041;1303569;Rio Preto da Eva;AM;33347;/wiki/Rio_Preto_da_Eva
1042;3508603;Cachoeira Paulista;SP;33327;/wiki/Cachoeira_Paulista
1043;1502756;Concórdia do Pará;PA;33318;/wiki/Conc%C3%B3rdia_do_Par%C3%A1
1044;4313706;Palmeira das Missões;RS;33303;/wiki/Palmeira_das_Miss%C3%B5es
1045;2414407;Touros;RN;33287;/wiki/Touros
1046;4321451;Teutônia;RS;33232;/wiki/Teut%C3%B4nia
1047;2509701;Monteiro;PB;33222;/wiki/Monteiro
1048;2908507;Conceição do Jacuípe;BA;33153;/wiki/Concei%C3%A7%C3%A3o_do_Jacu%C3%ADpe
1049;2112605;Urbano Santos;MA;33122;/wiki/Urbano_Santos
1050;4108809;Guaíra;PR;33119;/wiki/Gua%C3%ADra_(Paran%C3%A1)
1051;2506004;Esperança;PB;33007;/wiki/Esperan%C3%A7a_(Para%C3%ADba)
1052;3113305;Carangola;MG;33000;/wiki/Carangola
1053;3531902;Morro Agudo;SP;32968;/wiki/Morro_Agudo
1054;2108504;Pindaré-Mirim;MA;32941;/wiki/Pindar%C3%A9-Mirim
1055;3518206;Guararapes;SP;32939;/wiki/Guararapes
1056;3550209;São Miguel Arcanjo;SP;32931;/wiki/S%C3%A3o_Miguel_Arcanjo_(S%C3%A3o_Paulo)
1057;3534609;Osvaldo Cruz;SP;32879;/wiki/Osvaldo_Cruz_(S%C3%A3o_Paulo)
1058;2605707;Floresta;PE;32873;/wiki/Floresta_(Pernambuco)
1059;5106505;Poconé;MT;32843;/wiki/Pocon%C3%A9
1060;1505437;Ourilândia do Norte;PA;32832;/wiki/Ouril%C3%A2ndia_do_Norte
1061;3505609;Barrinha;SP;32812;/wiki/Barrinha
1062;2512101;Pombal;PB;32801;/wiki/Pombal_(Para%C3%ADba)
1063;2112902;Vitória do Mearim;MA;32764;/wiki/Vit%C3%B3ria_do_Mearim
1064;3165537;Sarzedo;MG;32752;/wiki/Sarzedo_(Minas_Gerais)
1065;2310258;Paraipaba;CE;32744;/wiki/Paraipaba
1066;2704500;Maragogi;AL;32704;/wiki/Maragogi
1067;2100956;Arame;MA;32701;/wiki/Arame_(Maranh%C3%A3o)
1068;2103703;Cururupu;MA;32695;/wiki/Cururupu
1069;4306403;Dois Irmãos;RS;32671;/wiki/Dois_Irm%C3%A3os
1070;2616308;Vicência;PE;32643;/wiki/Vic%C3%AAncia_(Pernambuco)
1071;3506607;Biritiba Mirim;SP;32598;/wiki/Biritiba_Mirim
1072;2302305;Bela Cruz;CE;32591;/wiki/Bela_Cruz
1073;4110102;Imbituva;PR;32564;/wiki/Imbituva
1074;1503507;Irituia;PA;32550;/wiki/Irituia
1075;4212502;Penha;SC;32531;/wiki/Penha_(Santa_Catarina)
1076;2907806;Cícero Dantas;BA;32515;/wiki/C%C3%ADcero_Dantas
1077;1505205;Oeiras do Pará;PA;32512;/wiki/Oeiras_do_Par%C3%A1
1078;3105400;Barão de Cocais;MG;32485;/wiki/Bar%C3%A3o_de_Cocais
1079;2609501;Nazaré da Mata;PE;32471;/wiki/Nazar%C3%A9_da_Mata
1080;2312007;Santana do Acaraú;CE;32452;/wiki/Santana_do_Acara%C3%BA
1081;2911204;Gandu;BA;32403;/wiki/Gandu
1082;4122206;Rio Branco do Sul;PR;32397;/wiki/Rio_Branco_do_Sul
1083;4119301;Pinhão;PR;32391;/wiki/Pinh%C3%A3o_(Paran%C3%A1)
1084;1100098;Espigão d'Oeste;RO;32374;/wiki/Espig%C3%A3o_d%27Oeste
1085;3169356;Três Marias;MG;32356;/wiki/Tr%C3%AAs_Marias_(Minas_Gerais)
1086;3108602;Brasília de Minas;MG;32347;/wiki/Bras%C3%ADlia_de_Minas
1087;2309300;Nova Russas;CE;32328;/wiki/Nova_Russas
1088;3546603;Santa Fé do Sul;SP;32322;/wiki/Santa_F%C3%A9_do_Sul
1089;2708402;São José da Tapera;AL;32260;/wiki/S%C3%A3o_Jos%C3%A9_da_Tapera
1090;2909307;Correntina;BA;32137;/wiki/Correntina
1091;1302553;Manaquiri;AM;32105;/wiki/Manaquiri
1092;4113304;Laranjeiras do Sul;PR;32073;/wiki/Laranjeiras_do_Sul
1093;1300508;Barreirinha;AM;32041;/wiki/Barreirinha
1094;2923704;Paratinga;BA;32000;/wiki/Paratinga
1095;1507201;São Domingos do Capim;PA;31989;/wiki/S%C3%A3o_Domingos_do_Capim
1096;2905602;Camacan;BA;31988;/wiki/Camacan
1097;4111506;Ivaiporã;PR;31984;/wiki/Ivaipor%C3%A3
1098;2100477;Alto Alegre do Pindaré;MA;31919;/wiki/Alto_Alegre_do_Pindar%C3%A9
1099;4117909;Palotina;PR;31846;/wiki/Palotina
1100;2605301;Exu;PE;31825;/wiki/Exu_(Pernambuco)
1101;2407203;Macau;RN;31814;/wiki/Macau_(Rio_Grande_do_Norte)
1102;3152006;Pompéu;MG;31812;/wiki/Pomp%C3%A9u
1103;3302254;Itatiaia;RJ;31805;/wiki/Itatiaia
1104;3124302;Espinosa;MG;31617;/wiki/Espinosa_(Minas_Gerais)
1105;2902906;Barra do Choça;BA;31603;/wiki/Barra_do_Cho%C3%A7a
1106;1504455;Medicilândia;PA;31597;/wiki/Medicil%C3%A2ndia
1107;3162922;São Joaquim de Bicas;MG;31578;/wiki/S%C3%A3o_Joaquim_de_Bicas
1108;5210208;Iporá;GO;31531;/wiki/Ipor%C3%A1
1109;2113009;Vitorino Freire;MA;31523;/wiki/Vitorino_Freire
1110;2310308;Parambu;CE;31521;/wiki/Parambu
1111;2307502;Lavras da Mangabeira;CE;31508;/wiki/Lavras_da_Mangabeira
1112;3141801;Minas Novas;MG;31484;/wiki/Minas_Novas
1113;1507003;Santo Antônio do Tauá;PA;31482;/wiki/Santo_Ant%C3%B4nio_do_Tau%C3%A1
1114;2930154;Serra do Ramalho;BA;31472;/wiki/Serra_do_Ramalho_(Bahia)
1115;5217401;Pires do Rio;GO;31458;/wiki/Pires_do_Rio
1116;3526209;Juquitiba;SP;31444;/wiki/Juquitiba
1117;4102406;Bandeirantes;PR;31367;/wiki/Bandeirantes_(Paran%C3%A1)
1118;4304200;Candelária;RS;31365;/wiki/Candel%C3%A1ria_(Rio_Grande_do_Sul)
1119;4109708;Ibaiti;PR;31364;/wiki/Ibaiti
1120;1500958;Aurora do Pará;PA;31338;/wiki/Aurora_do_Par%C3%A1
1121;3145307;Novo Cruzeiro;MG;31331;/wiki/Novo_Cruzeiro
1122;3157203;Santa Bárbara;MG;31324;/wiki/Santa_B%C3%A1rbara_(Minas_Gerais)
1123;4308508;Frederico Westphalen;RS;31313;/wiki/Frederico_Westphalen_(Rio_Grande_do_Sul)
1124;3510005;Cândido Mota;SP;31280;/wiki/C%C3%A2ndido_Mota
1125;1504604;Mocajuba;PA;31136;/wiki/Mocajuba
1126;2906303;Canavieiras;BA;31099;/wiki/Canavieiras
1127;3140704;Mateus Leme;MG;31086;/wiki/Mateus_Leme
1128;1505700;Ponta de Pedras;PA;31082;/wiki/Ponta_de_Pedras
1129;3201605;Conceição da Barra;ES;31063;/wiki/Concei%C3%A7%C3%A3o_da_Barra
1130;2605905;Gameleira;PE;31052;/wiki/Gameleira_(Pernambuco)
1131;4320800;Soledade;RS;31002;/wiki/Soledade_(Rio_Grande_do_Sul)
1132;3200805;Baixo Guandu;ES;30998;/wiki/Baixo_Guandu
1133;1505650;Placas;PA;30982;/wiki/Placas
1134;1508035;Tracuateua;PA;30959;/wiki/Tracuateua
1135;5103353;Confresa;MT;30933;/wiki/Confresa
1136;3155603;Rio Pardo de Minas;MG;30914;/wiki/Rio_Pardo_de_Minas
1137;3202306;Guaçuí;ES;30867;/wiki/Gua%C3%A7u%C3%AD
1138;3520301;Iguape;SP;30857;/wiki/Iguape
1139;2607307;Ipubi;PE;30854;/wiki/Ipubi
1140;2927200;Ruy Barbosa;BA;30814;/wiki/Ruy_Barbosa_(Bahia)
1141;2109452;Raposa;MA;30761;/wiki/Raposa_(Maranh%C3%A3o)
1142;4308201;Flores da Cunha;RS;30745;/wiki/Flores_da_Cunha
1143;2313104;Tabuleiro do Norte;CE;30697;/wiki/Tabuleiro_do_Norte
1144;1501105;Bagre;PA;30673;/wiki/Bagre_(Par%C3%A1)
1145;2906873;Capim Grosso;BA;30662;/wiki/Capim_Grosso
1146;2606101;Glória do Goitá;PE;30604;/wiki/Gl%C3%B3ria_do_Goit%C3%A1
1147;3200102;Afonso Cláudio;ES;30586;/wiki/Afonso_Cl%C3%A1udio
1148;2914653;Itabela;BA;30584;/wiki/Itabela
1149;1100338;Nova Mamoré;RO;30583;/wiki/Nova_Mamor%C3%A9
1150;2504306;Catolé do Rocha;PB;30546;/wiki/Catol%C3%A9_do_Rocha
1151;2615607;Trindade;PE;30521;/wiki/Trindade_(Pernambuco)
1152;3203056;Jaguaré;ES;30477;/wiki/Jaguar%C3%A9
1153;3520103;Igarapava;SP;30432;/wiki/Igarapava
1154;2800605;Barra dos Coqueiros;SE;30407;/wiki/Barra_dos_Coqueiros
1155;2409407;Pau dos Ferros;RN;30394;/wiki/Pau_dos_Ferros
1156;3510807;Casa Branca;SP;30380;/wiki/Casa_Branca_(S%C3%A3o_Paulo)
1157;4217709;Sombrio;SC;30374;/wiki/Sombrio
1158;3300258;Arraial do Cabo;RJ;30349;/wiki/Arraial_do_Cabo
1159;3114303;Carmo do Paranaíba;MG;30329;/wiki/Carmo_do_Parana%C3%ADba
1160;2205706;Luís Correia;PI;30311;/wiki/Lu%C3%ADs_Correia_(Piau%C3%AD)
1161;4119608;Pitanga;PR;30310;/wiki/Pitanga_(Paran%C3%A1)
1162;1301159;Careiro da Várzea;AM;30225;/wiki/Careiro_da_V%C3%A1rzea
1163;5002407;Caarapó;MS;30174;/wiki/Caarap%C3%B3
1164;1400472;Rorainópolis;RR;30163;/wiki/Rorain%C3%B3polis
1165;4209003;Joaçaba;SC;30118;/wiki/Joa%C3%A7aba
1166;3200201;Alegre;ES;30084;/wiki/Alegre_(Esp%C3%ADrito_Santo)
1167;1504059;Mãe do Rio;PA;30077;/wiki/M%C3%A3e_do_Rio
1168;3205010;Sooretama;ES;30070;/wiki/Sooretama
1169;3525201;Jarinu;SP;30044;/wiki/Jarinu
1170;5203302;Bela Vista de Goiás;GO;29975;/wiki/Bela_Vista_de_Goi%C3%A1s
1171;2801207;Canindé de São Francisco;SE;29900;/wiki/Canind%C3%A9_de_S%C3%A3o_Francisco
1172;1506005;Prainha;PA;29866;/wiki/Prainha_(Par%C3%A1)
1173;5214507;Nerópolis;GO;29850;/wiki/Ner%C3%B3polis
1174;2101004;Arari;MA;29848;/wiki/Arari
1175;4304804;Carlos Barbosa;RS;29833;/wiki/Carlos_Barbosa
1176;2803609;Laranjeiras;SE;29826;/wiki/Laranjeiras
1177;3538808;Piraju;SP;29806;/wiki/Piraju
1178;3518305;Guararema;SP;29798;/wiki/Guararema
1179;3542206;Rancharia;SP;29707;/wiki/Rancharia
1180;1301803;Ipixuna;AM;29689;/wiki/Ipixuna
1181;4317301;Santa Vitória do Palmar;RS;29676;/wiki/Santa_Vit%C3%B3ria_do_Palmar
1182;2805703;Propriá;SE;29626;/wiki/Propri%C3%A1
1183;3530102;Mirandópolis;SP;29564;/wiki/Mirand%C3%B3polis
1184;3110608;Cambuí;MG;29551;/wiki/Cambu%C3%AD_(Minas_Gerais)
1185;4322004;Triunfo;RS;29538;/wiki/Triunfo_(Rio_Grande_do_Sul)
1186;1504307;Maracanã;PA;29473;/wiki/Maracan%C3%A3_(Par%C3%A1)
1187;2922300;Muritiba;BA;29399;/wiki/Muritiba
1188;4104253;Campo Magro;PR;29318;/wiki/Campo_Magro
1189;4313375;Nova Santa Rita;RS;29300;/wiki/Nova_Santa_Rita_(Rio_Grande_do_Sul)
1190;1500701;Anajás;PA;29277;/wiki/Anaj%C3%A1s
1191;3304003;Piraí;RJ;29277;/wiki/Pira%C3%AD
1192;3200409;Anchieta;ES;29263;/wiki/Anchieta_(Esp%C3%ADrito_Santo)
1193;2606606;Ibimirim;PE;29235;/wiki/Ibimirim
1194;3551603;Serra Negra;SP;29229;/wiki/Serra_Negra_(S%C3%A3o_Paulo)
1195;3537909;Pilar do Sul;SP;29185;/wiki/Pilar_do_Sul
1196;4202107;Barra Velha;SC;29168;/wiki/Barra_Velha
1197;3203007;Iúna;ES;29161;/wiki/I%C3%BAna
1198;1501907;Bujaru;PA;29132;/wiki/Bujaru
1199;2112100;Timbiras;MA;29124;/wiki/Timbiras_(Maranh%C3%A3o)
1200;5213087;Minaçu;GO;29070;/wiki/Mina%C3%A7u
1201;2311603;Redenção;CE;29053;/wiki/Reden%C3%A7%C3%A3o_(Cear%C3%A1)
1202;2914505;Irará;BA;29034;/wiki/Irar%C3%A1
1203;2907103;Carinhanha;BA;29018;/wiki/Carinhanha
1204;2923803;Paripiranga;BA;28989;/wiki/Paripiranga
1205;1504000;Limoeiro do Ajuru;PA;28935;/wiki/Limoeiro_do_Ajuru
1206;2610509;Passira;PE;28933;/wiki/Passira
1207;4108601;Goioerê;PR;28884;/wiki/Goioer%C3%AA
1208;5215702;Palmeiras de Goiás;GO;28858;/wiki/Palmeiras_de_Goi%C3%A1s
1209;2905909;Campo Alegre de Lourdes;BA;28798;/wiki/Campo_Alegre_de_Lourdes
1210;2208304;Piracuruca;PI;28791;/wiki/Piracuruca
1211;2615003;Taquaritinga do Norte;PE;28775;/wiki/Taquaritinga_do_Norte
1212;3111606;Campos Gerais;MG;28774;/wiki/Campos_Gerais
1213;2603207;Caetés;PE;28739;/wiki/Caet%C3%A9s_(Pernambuco)
